budget,revenue,original_title,tmdb_votes,tmdb_rating,release_year,imdb_rating,imdb_votes,genres,runtime,rating_combined,budget_adj_2024,revenue_adj_2024,roi,profit_margin,on_netflix,on_hulu,on_disney,on_amazon,on_streaming,streaming_platforms
4000000.0,350006.0,The Face of Love,30,5.8,2013,6.2,6209.0,"('Drama', 'Romance', 'Mystery')",92.0,6.0,5386483.05,471325.35,-91.24984993687116,-1042.837543111144,False,True,False,False,True,1
,,The Ultimate Life,12,6.8,2013,6.1,1902.0,"('Drama', 'Romance')",105.0,6.449999999999999,,,,,False,False,False,True,True,1
,9195.0,Ghost Team One,13,4.7,2013,4.2,2472.0,"('Comedy', 'Horror')",107.0,4.45,,12382.18,,,False,False,False,True,True,1
,,Scenic Route,49,6.1,2013,6.4,11821.0,"('Drama', 'Horror', 'Thriller')",85.0,6.25,,,,,False,False,False,False,False,0
6000000.0,,All Things To All Men,12,4.4,2013,4.5,1771.0,"('Drama', 'Action', 'Crime', 'Thriller')",84.0,4.45,8079724.58,,,,False,False,False,False,False,0
,,Frequencies,95,6.4,2013,6.7,15149.0,"('Romance', 'Science Fiction', 'Mystery')",105.0,6.550000000000001,,,,,False,False,False,False,False,0
,,Riddick: Blindsided,29,7.2,2013,,,"('Science Fiction', 'Animation', 'Action')",6.0,,,,,,False,False,False,False,False,0
567000.0,,The Human Race,33,5.1,2013,4.9,11219.0,"('Drama', 'Science Fiction', 'Horror', 'Adventure', 'Action')",87.0,5.0,763533.97,,,,False,False,False,False,False,0
,,Adult World,71,6.0,2013,6.1,19187.0,"('Drama', 'Comedy')",107.0,6.05,,,,,False,False,False,False,False,0
,,Summer in February,19,6.1,2013,5.6,4429.0,"('Drama', 'Biography', 'Romance')",101.0,5.85,,,,,False,False,False,False,False,0
,,Inequality for All,28,7.9,2013,8.0,7158.0,"('Documentary',)",88.0,7.95,,,,,True,False,False,False,True,1
,7965.0,One Small Hitch,24,6.7,2013,6.5,5598.0,"('Comedy', 'Romance')",100.0,6.6,,10725.83,,,False,False,False,False,False,0
,8326.0,The End of Love,11,5.7,2013,5.9,1920.0,"('Drama',)",89.0,5.800000000000001,,11211.96,,,False,False,False,False,False,0
,,Alpha and Omega 2: A Howl-iday Adventure,10,5.6,2013,,,"('Comedy', 'Adventure', 'Animation')",45.0,,,,,,True,False,False,False,True,1
,,Breaking the Girls,14,5.7,2013,5.0,3963.0,"('Crime', 'Thriller')",83.0,5.35,,,,,False,False,False,False,False,0
,,Kill for Me,26,5.6,2013,,,"('Drama', 'Thriller')",95.0,,,,,,False,False,False,True,True,1
,,Contracted,73,4.9,2013,5.3,17558.0,"('Drama', 'Horror', 'Thriller')",78.0,5.1,,,,,False,False,False,False,False,0
,,Almost Human,21,4.5,2013,4.7,3593.0,"('Science Fiction', 'Horror', 'Thriller')",80.0,4.6,,,,,False,False,False,False,False,0
,,The Smurfs: The Legend of Smurfy Hollow,12,6.0,2013,,,"('Comedy', 'Animation', 'Family', 'Fantasy')",22.0,,,,,,False,False,False,False,False,0
,,Blackfish,322,7.9,2013,8.1,75806.0,"('Drama', 'Documentary', 'Thriller')",83.0,8.0,,,,,True,True,False,False,True,2
,,Sanitarium,14,4.3,2013,4.6,2087.0,"('Horror', 'Thriller', 'Mystery')",106.0,4.449999999999999,,,,,False,False,False,False,False,0
,,Sound City,64,7.5,2013,7.8,13714.0,"('Documentary', 'Music', 'Musical')",106.0,7.65,,,,,False,False,False,False,False,0
,,Call Me Crazy: A Five Film,13,5.5,2013,,,"('Drama',)",90.0,,,,,,False,False,False,False,False,0
5000000.0,,Enemies Closer,37,5.0,2013,5.1,7064.0,"('Action', 'Thriller', 'Crime')",85.0,5.05,6733103.82,,,,False,False,False,False,False,0
10000000.0,,Force of Execution,21,5.1,2013,4.3,3825.0,"('Action', 'Thriller', 'Crime')",98.0,4.699999999999999,13466207.63,,,,False,False,False,False,False,0
10000000.0,653651.0,Parkland,86,5.8,2013,6.4,18424.0,"('History', 'Thriller', 'Mystery', 'Drama')",94.0,6.1,13466207.63,880220.01,-93.46348998778954,-1429.8683825649455,False,False,False,False,False,0
,,Ghost Shark,15,4.2,2013,,,"('Science Fiction', 'Horror')",84.0,,,,,,False,False,False,False,False,0
,,The Borderlands,35,5.0,2013,5.8,12402.0,"('Science Fiction', 'Horror', 'Thriller')",89.0,5.4,,,,,False,False,False,False,False,0
,,Living on One Dollar,18,6.7,2013,7.3,4926.0,"('Drama', 'Adventure', 'Documentary')",56.0,7.0,,,,,False,False,False,False,False,0
,,I Declare War,19,5.8,2013,6.0,2912.0,"('Drama', 'Comedy', 'Action')",94.0,5.9,,,,,False,False,False,False,False,0
,,Crush,47,5.5,2013,5.6,7036.0,"('Horror', 'Thriller')",94.0,5.55,,,,,False,False,False,False,False,0
500000.0,,100 Degrees Below Zero,10,3.7,2013,,,"('Science Fiction', 'Action')",88.0,,673310.38,,,,False,False,False,False,False,0
,,Hatchet III,43,5.1,2013,5.6,11485.0,"('Comedy', 'Horror', 'Action', 'Thriller')",89.0,5.35,,,,,False,False,False,False,False,0
6000000.0,,Syrup,61,5.6,2013,5.6,12765.0,"('Drama', 'Comedy', 'Romance')",90.0,5.6,8079724.58,,,,False,False,False,True,True,1
,,Michael Kohlhaas,32,6.0,2013,6.1,9678.0,"('Drama', 'History')",122.0,6.05,,,,,False,False,False,False,False,0
,,Torment,25,4.7,2013,4.7,3205.0,"('Horror', 'Thriller')",81.0,4.7,,,,,False,False,False,False,False,0
,,The Demented,24,4.6,2013,3.8,2418.0,"('Drama', 'Science Fiction', 'Horror', 'Thriller')",92.0,4.199999999999999,,,,,False,False,False,False,False,0
,,Antisocial,19,4.3,2013,4.5,3736.0,"('Science Fiction', 'Horror', 'Thriller')",90.0,4.4,,,,,False,False,False,False,False,0
,,Miele,10,5.0,2013,6.8,2053.0,"('Drama',)",96.0,5.9,,,,,False,False,False,False,False,0
,,The Wizards Return: Alex vs. Alex,96,6.3,2013,,,"('Drama', 'Comedy', 'Adventure')",60.0,,,,,,False,False,True,False,True,1
,,Jodorowsky's Dune,98,8.1,2013,8.0,29085.0,"('Drama', 'Documentary')",90.0,8.05,,,,,False,False,False,False,False,0
,,The Inevitable Defeat of Mister & Pete,14,6.7,2013,7.5,5981.0,"('Drama',)",108.0,7.1,,,,,False,False,False,False,False,0
,,How I Live Now,169,6.4,2013,6.4,33167.0,"('Drama', 'War', 'Thriller', 'Adventure', 'Action')",101.0,6.4,,,,,False,False,False,True,True,1
3500000.0,,Welcome to the Jungle,81,4.9,2013,4.9,14490.0,"('Comedy', 'Adventure', 'Action')",95.0,4.9,4713172.67,,,,False,False,False,False,False,0
,,Downloaded,19,6.5,2013,6.8,2856.0,"('Documentary',)",106.0,6.65,,,,,False,False,False,False,False,0
5000000.0,15179302.0,The Last Exorcism Part II,145,4.5,2013,4.0,17540.0,"('Horror', 'Thriller')",88.0,4.25,6733103.82,20440763.24,203.58603975900076,67.0604089439079,False,False,False,False,False,0
,228.0,InAPPropriate Comedy,16,3.2,2013,2.7,5003.0,"('Comedy',)",84.0,2.95,,307.03,,,False,False,False,False,False,0
,,Dirty Wars,40,7.1,2013,7.4,9507.0,"('History', 'Documentary', 'Drama', 'War', 'Mystery', 'Crime')",87.0,7.25,,,,,False,False,False,False,False,0
,,The Suspect,10,5.1,2013,5.7,1577.0,"('Mystery', 'Action', 'Thriller', 'Crime')",89.0,5.4,,,,,False,False,False,False,False,0
6000000.0,1066471.0,What Maisie Knew,98,7.5,2013,7.4,29215.0,"('Drama',)",93.0,7.45,8079724.58,1436131.99,-82.22548335923598,-462.60320334484015,False,False,False,False,False,0
,,Cottage Country,21,5.0,2013,5.6,5581.0,"('Romance', 'Horror', 'Crime', 'Comedy', 'Action')",91.0,5.3,,,,,False,False,False,True,True,1
,,Teen Beach Movie,154,6.0,2013,,,"('TV Movie', 'Family', 'Music')",110.0,,,,,,False,False,True,False,True,1
35000000.0,27330000.0,Mandela: Long Walk to Freedom,165,6.5,2013,7.1,29896.0,"('Drama', 'Biography', 'History')",141.0,6.8,47131726.71,36803145.45,-21.914285728489062,-28.064398120623128,True,False,False,False,True,1
,,Blue Caprice,28,5.3,2013,5.9,6167.0,"('Drama', 'Biography', 'Mystery', 'Crime')",93.0,5.6,,,,,False,False,False,False,False,0
,,Louis C.K.: Oh My God,45,7.5,2013,,,"('Comedy',)",58.0,,,,,,False,False,False,False,False,0
,,Vamp U,22,4.4,2013,4.0,2975.0,"('Comedy', 'Horror', 'Action')",100.0,4.2,,,,,False,False,False,False,False,0
1000000.0,,Zombie Night,13,2.9,2013,,,"('Horror',)",88.0,,1346620.76,,,,False,False,False,False,False,0
,,The Hunters,70,4.6,2013,,,"('Adventure',)",85.0,,,,,,False,False,False,False,False,0
12000000.0,100129872.0,Philomena,360,7.4,2013,7.6,106667.0,"('Drama', 'Comedy', 'Biography')",98.0,7.5,16159449.16,134836964.64,734.4155998446174,88.01556442393674,True,False,False,False,True,1
,,Madly Madagascar,29,6.2,2013,,,"('Comedy', 'Animation', 'Family')",22.0,,,,,,False,False,False,False,False,0
,,Bettie Page Reveals All,10,7.0,2013,7.0,1729.0,"('Biography', 'Documentary')",101.0,7.0,,,,,False,False,False,False,False,0
,,Family Weekend,43,6.2,2013,6.2,7281.0,"('Drama', 'Comedy')",105.0,6.2,,,,,False,False,False,False,False,0
,,Return to Nim's Island,24,4.9,2013,4.9,2060.0,"('Adventure', 'Family', 'Fantasy')",90.0,4.9,,,,,False,False,False,False,False,0
,,Crazy Kind of Love,11,5.6,2013,5.8,2267.0,"('Drama', 'Comedy', 'Romance')",100.0,5.699999999999999,,,,,False,False,False,True,True,1
10.0,11.0,Hross Ã­ oss,11,6.5,2013,6.8,3616.0,"('Drama', 'Comedy', 'Romance')",85.0,6.65,13.47,14.81,9.948032665181884,9.047940580688723,False,False,False,False,False,0
,,Sexy Evil Genius,18,6.2,2013,,,"('Drama', 'Comedy', 'Mystery')",85.0,,,,,,False,False,False,False,False,0
,,Magic Magic,42,5.3,2013,5.0,10637.0,"('Drama', 'Thriller')",97.0,5.15,,,,,False,False,False,True,True,1
725000.0,,Prince Avalanche,70,6.1,2013,6.3,21306.0,"('Drama', 'Comedy')",94.0,6.199999999999999,976300.05,,,,False,False,False,False,False,0
,,Louder Than Words,11,6.1,2013,6.0,1223.0,"('Drama', 'Family')",95.0,6.05,,,,,False,False,False,False,False,0
,,Castello Cavalcanti,39,7.0,2013,,,"('Comedy',)",8.0,,,,,,False,False,False,False,False,0
,,The Crash Reel,23,7.9,2013,8.2,5196.0,"('Biography', 'Documentary', 'Sport')",108.0,8.05,,,,,False,False,False,False,False,0
,,The Unknown Known,19,7.4,2013,7.0,4391.0,"('Biography', 'Documentary', 'History')",102.0,7.2,,,,,True,False,False,False,True,1
15000000.0,21766271.0,Diana,122,5.0,2013,5.6,21394.0,"('Drama', 'Biography', 'Romance')",113.0,5.3,20199311.45,29310912.46,45.10847328907344,31.08603671903567,False,False,False,False,False,0
,,Test,23,7.1,2013,6.5,1804.0,"('Drama', 'Romance', 'Music')",89.0,6.8,,,,,False,False,False,False,False,0
,35022.0,Touchy Feely,22,5.4,2013,5.3,3957.0,"('Drama', 'Comedy')",89.0,5.35,,47161.35,,,False,False,False,False,False,0
,,The Marine 3: Homefront,16,4.7,2013,,,"('Action',)",86.0,,,,,,False,False,False,False,False,0
,,Forbidden Ground,25,6.0,2013,4.9,2182.0,"('Drama', 'War', 'Action')",95.0,5.45,,,,,False,False,False,False,False,0
,,Dear Dumb Diary,11,6.6,2013,,,"('Family',)",84.0,,,,,,False,False,False,False,False,0
5000000.0,,Jinxed,19,7.0,2013,,,"('Comedy', 'Family', 'Fantasy')",75.0,,6733103.82,,,,True,False,False,False,True,1
4000000.0,,Compulsion,17,4.9,2013,4.5,3310.0,"('Drama', 'Comedy', 'Thriller')",88.0,4.7,5386483.05,,,,False,False,False,False,False,0
,,The Saratov Approach,10,5.2,2013,5.5,2230.0,"('Drama', 'Action', 'Thriller')",101.0,5.35,,,,,False,False,False,False,False,0
,,Dark Touch,20,4.0,2013,4.8,4523.0,"('Horror', 'Thriller')",90.0,4.4,,,,,False,False,False,False,False,0
,,David Blaine: Real or Magic,15,6.4,2013,,,"('Documentary',)",63.0,,,,,,False,False,False,False,False,0
,,Tesis sobre un homicidio,34,6.2,2013,6.3,8701.0,"('Mystery', 'Crime', 'Thriller')",102.0,6.25,,,,,False,False,False,False,False,0
,,Alan Partridge: Alpha Papa,94,6.7,2013,6.9,33872.0,"('Comedy', 'Action', 'Crime')",90.0,6.800000000000001,,,,,False,False,False,False,False,0
,,Grave Halloween,13,3.8,2013,,,"('Horror',)",90.0,,,,,,False,False,False,False,False,0
,,The Den,58,5.9,2013,6.0,16614.0,"('Horror', 'Thriller', 'Mystery')",81.0,5.95,,,,,False,False,False,False,False,0
7500000.0,1359910.0,Gimme Shelter,55,6.4,2013,6.4,9754.0,"('Drama',)",101.0,6.4,10099655.72,1831283.04,-81.86786668011294,-451.5070854366674,True,False,False,False,True,1
,,The Challenger,14,6.5,2013,,,"('Drama',)",90.0,,,,,,False,False,False,False,False,0
,,Drones,10,5.2,2013,4.5,861.0,"('Thriller',)",82.0,4.85,,,,,False,False,False,False,False,0
50000.0,,Jack the Giant Killer,15,4.0,2013,2.2,1880.0,"('Action', 'Fantasy')",87.0,3.1,67331.04,,,,False,False,False,False,False,0
,,The Right Kind of Wrong,68,6.0,2013,6.1,10280.0,"('Comedy', 'Romance')",97.0,6.05,,,,,False,False,False,False,False,0
,,Particle Fever,63,6.9,2013,7.4,7697.0,"('Documentary',)",99.0,7.15,,,,,False,False,False,False,False,0
,,A Promise,25,5.7,2013,5.7,4701.0,"('Drama', 'Romance')",94.0,5.7,,,,,False,False,False,False,False,0
,,The Blue Umbrella,132,7.8,2013,,,"('Animation', 'Romance')",7.0,,,,,,False,False,True,False,True,1
,32846.0,A Field in England,33,5.8,2013,6.2,14886.0,"('Drama', 'Horror', 'History', 'Thriller')",90.0,6.0,,44231.11,,,False,True,False,False,True,1
,,Free Ride,11,5.5,2013,5.6,2602.0,"('Drama', 'Action', 'Thriller')",86.0,5.55,,,,,False,False,False,False,False,0
,,Pete's Christmas,11,4.8,2013,,,"('Family', 'Fantasy')",86.0,,,,,,False,False,False,False,False,0
,,Phil Spector,20,5.6,2013,,,"('Drama', 'TV Movie')",92.0,,,,,,False,False,False,False,False,0
,,Heatstroke,21,5.3,2013,4.8,3431.0,"('Action', 'Thriller')",92.0,5.05,,,,,False,False,False,False,False,0
,,Frankenstein's Army,41,5.7,2013,5.4,9833.0,"('Adventure', 'Horror', 'Action')",84.0,5.550000000000001,,,,,False,False,False,False,False,0
,,The Selfish Giant,48,7.1,2013,7.3,13119.0,"('Drama',)",91.0,7.199999999999999,,,,,False,False,False,False,False,0
,,ëª½íƒ€ì£¼,23,7.0,2013,7.4,8938.0,"('Mystery', 'Crime', 'Thriller')",119.0,7.2,,,,,False,False,False,False,False,0
,,Proxy,19,6.1,2013,5.7,4543.0,"('Drama', 'Horror', 'Thriller')",122.0,5.9,,,,,False,False,False,False,False,0
,,All Hallows' Eve,29,4.7,2013,5.2,18732.0,"('Thriller', 'Horror', 'Fantasy')",82.0,4.95,,,,,False,False,False,False,False,0
1000000.0,,AE: Apocalypse Earth,18,4.1,2013,,,"('Science Fiction', 'TV Movie', 'Action')",87.0,,1346620.76,,,,False,False,False,False,False,0
1800000.0,,DrogÃ³wka,10,6.8,2013,7.3,5385.0,"('Drama', 'Crime')",118.0,7.05,2423917.37,,,,False,False,False,False,False,0
135000.0,,Hansel & Gretel,74,4.8,2013,,,"('Horror',)",90.0,,181793.8,,,,False,False,False,False,False,0
,,The Wee Man,11,5.4,2013,6.1,2811.0,"('Drama',)",106.0,5.75,,,,,False,False,False,False,False,0
,,No Half Measures: Creating the Final Season of Breaking Bad,29,8.0,2013,,,"('Documentary',)",120.0,,,,,,False,False,False,False,False,0
,,ì§‘ìœ¼ë¡œ ê°€ëŠ” ê¸¸,10,7.1,2013,7.5,1579.0,"('Drama',)",131.0,7.3,,,,,False,False,False,False,False,0
,,Non-Stop,10,5.7,2013,,,"('Drama', 'Mystery', 'Thriller')",90.0,,,,,,False,False,False,False,False,0
,,Ninja: Shadow of a Tear,60,6.1,2013,6.1,14060.0,"('Action', 'Thriller', 'Crime')",95.0,6.1,,,,,False,False,False,False,False,0
,,Hotel Inferno,13,6.0,2013,4.5,1875.0,"('Thriller', 'Horror', 'Crime', 'Action')",80.0,5.25,,,,,False,False,False,False,False,0
4000000.0,,The Hot Flashes,13,4.3,2013,5.1,2250.0,"('Comedy', 'Sport')",99.0,4.699999999999999,5386483.05,,,,False,False,False,False,False,0
18000000.0,10501938.0,Getaway,174,5.0,2013,4.4,25836.0,"('Action', 'Thriller', 'Crime')",90.0,4.7,24239173.74,14142127.76,-41.65590002491562,-71.39693652435226,False,True,False,False,True,1
,,Blutgletscher,11,5.4,2013,5.4,4338.0,"('Science Fiction', 'Horror', 'Mystery')",98.0,5.4,,,,,False,False,False,False,False,0
,,The Monkey's Paw,16,3.8,2013,4.6,2871.0,"('Horror', 'Thriller')",88.0,4.199999999999999,,,,,False,False,False,True,True,1
,,Still Life,45,7.2,2013,7.4,9540.0,"('Drama',)",92.0,7.300000000000001,,,,,False,False,False,False,False,0
,,Three Night Stand,13,4.8,2013,4.8,2310.0,"('Drama', 'Comedy')",86.0,4.8,,,,,False,False,False,False,False,0
1052753.0,466088.0,On the Job,23,5.9,2013,6.9,3493.0,"('Drama', 'Action', 'Crime')",120.0,6.4,1417659.05,627643.78,-55.72674685073255,-125.87000702850905,False,False,False,False,False,0
8000000.0,,Fright Night 2: New Blood,46,4.4,2013,,,"('Comedy', 'Horror')",99.0,,10772966.1,,,,False,False,False,False,False,0
,135039.0,Good Olâ€™ Freda,16,6.5,2013,7.4,2177.0,"('History', 'Documentary', 'Biography')",86.0,6.95,,181846.32,,,False,False,False,False,False,0
,,The Class of '92,24,6.6,2013,7.9,8962.0,"('Documentary', 'Sport')",98.0,7.25,,,,,False,False,False,False,False,0
,,Against the Wild,12,5.2,2013,,,"('Adventure', 'Family')",90.0,,,,,,False,False,False,False,False,0
,,Wrong Cops,40,5.9,2013,6.0,8700.0,"('Comedy', 'Crime')",83.0,5.95,,,,,False,False,False,False,False,0
10000000.0,,One Direction: This Is Us,137,8.0,2013,4.4,25476.0,"('Documentary', 'Music', 'Musical')",92.0,6.2,13466207.63,,,,True,False,False,False,True,1
,,Phineas and Ferb: Mission Marvel,13,5.9,2013,,,"('Adventure', 'Action', 'Science Fiction')",44.0,,,,,,False,False,True,False,True,1
,,Rushlights,12,4.5,2013,5.6,3337.0,"('Drama', 'Romance', 'Crime')",96.0,5.05,,,,,False,False,False,False,False,0
,,Social Nightmare,13,4.9,2013,,,"('Drama', 'Mystery')",91.0,,,,,,False,False,False,False,False,0
,4793.0,Gerontophilia,16,6.1,2013,6.3,2890.0,"('Comedy', 'Romance')",90.0,6.199999999999999,,6454.35,,,False,False,False,False,False,0
996519.0,,Chce siÄ™ Å¼yÄ‡,13,7.3,2013,7.6,3416.0,"('Drama',)",107.0,7.449999999999999,1341933.18,,,,False,False,False,False,False,0
,,The Food Guide to Love,12,5.6,2013,5.6,1118.0,"('Comedy', 'Romance')",91.0,5.6,,,,,False,False,False,False,False,0
,52164.0,The Missing Picture,15,5.8,2013,7.3,3689.0,"('Documentary',)",95.0,6.55,,70245.13,,,False,False,False,False,False,0
,,Terms and Conditions May Apply,52,6.7,2013,,,"('Documentary',)",79.0,,,,,,False,False,False,False,False,0
,,Tropico,24,8.4,2013,,,"('Drama', 'Romance', 'Music', 'Fantasy')",27.0,,,,,,False,False,False,False,False,0
,,Dear Mr. Watterson,13,5.7,2013,6.3,2103.0,"('Documentary',)",89.0,6.0,,,,,False,False,False,False,False,0
89.0,,Beneath,31,4.8,2013,5.4,4975.0,"('Drama', 'Adventure', 'Horror')",89.0,5.1,119.85,,,,False,False,False,True,True,1
,,Chilling Visions: 5 Senses of Fear,12,4.7,2013,4.9,1410.0,"('Horror',)",88.0,4.800000000000001,,,,,False,False,False,False,False,0
,,Crystal Fairy & the Magical Cactus,39,5.9,2013,5.9,9476.0,"('Drama', 'Comedy', 'Adventure')",98.0,5.9,,,,,False,False,False,False,False,0
3000000.0,,Open Road,11,5.9,2013,5.3,1874.0,"('Drama', 'Action', 'Thriller')",85.0,5.6,4039862.29,,,,False,False,False,False,False,0
,,Age of Dinosaurs,17,4.4,2013,2.9,2704.0,"('Science Fiction', 'Action', 'Adventure')",88.0,3.6500000000000004,,,,,False,False,False,False,False,0
3000000.0,,500 MPH Storm,13,3.1,2013,2.3,2552.0,"('Drama', 'Science Fiction', 'Action', 'Adventure')",90.0,2.7,4039862.29,,,,False,False,False,False,False,0
,,A Haunting at Silver Falls,14,4.9,2013,4.8,3033.0,"('Horror', 'Thriller')",84.0,4.85,,,,,False,False,False,False,False,0
3000000.0,1675381.0,Nothing Left to Fear,39,4.6,2013,4.4,5408.0,"('Horror',)",100.0,4.5,4039862.29,2256102.84,-44.153966693750846,-79.06374737775697,False,False,False,False,False,0
,,Hansel & Gretel: Warriors of Witchcraft,12,2.8,2013,2.5,1848.0,"('Adventure', 'Horror', 'Action', 'Thriller')",83.0,2.65,,,,,False,False,False,False,False,0
,,The Cheshire Murders,12,5.3,2013,,,"('Documentary',)",115.0,,,,,,False,False,False,False,False,0
,,Swindle,29,6.6,2013,,,"('Comedy', 'Adventure')",90.0,,,,,,False,False,False,False,False,0
5000000.0,,Absolute Deception,14,4.4,2013,4.4,2273.0,"('Drama', 'Action', 'Thriller')",92.0,4.4,6733103.82,,,,False,False,False,False,False,0
,,Go Goa Gone,16,5.3,2013,6.7,16719.0,"('Comedy', 'Adventure', 'Horror', 'Action')",111.0,6.0,,,,,False,False,False,False,False,0
7000000.0,,Spiders,17,3.6,2013,3.4,4975.0,"('Science Fiction', 'Thriller', 'Comedy', 'Adventure', 'Action')",89.0,3.5,9426345.34,,,,False,False,False,False,False,0
1000000.0,,Zombie Massacre,14,2.9,2013,2.4,2001.0,"('Science Fiction', 'Horror', 'Action')",90.0,2.65,1346620.76,,,,False,False,False,True,True,1
,,Au bout du conte,13,5.7,2013,5.8,1499.0,"('Drama', 'Comedy', 'Romance')",112.0,5.75,,,,,False,False,False,False,False,0
,,Madonna: MDNA World Tour,10,7.0,2013,,,"('Music',)",120.0,,,,,,False,False,False,False,False,0
800000.0,,The Stranger Within,14,4.4,2013,,,"('Mystery', 'Thriller')",90.0,,1077296.61,,,,False,False,False,False,False,0
5112027.0,,Quai d'Orsay,55,5.5,2013,6.4,4116.0,"('Comedy',)",113.0,5.95,6883961.7,,,,False,False,False,False,False,0
800000.0,,The Wicked,21,4.2,2013,,,"('Thriller', 'Horror', 'Fantasy')",105.0,,1077296.61,,,,False,False,False,False,False,0
,,Cavemen,17,4.8,2013,5.3,4600.0,"('Comedy',)",88.0,5.05,,,,,False,False,False,False,False,0
,,Comedy Central Roast of James Franco,20,6.5,2013,,,"('Comedy',)",70.0,,,,,,False,False,False,False,False,0
,,Shadow People,19,5.2,2013,5.3,3492.0,"('Horror', 'Thriller')",89.0,5.25,,,,,False,False,False,False,False,0
18.0,,Prisoners of the Sun,11,3.5,2013,3.8,1783.0,"('Horror', 'Adventure', 'Mystery', 'Action')",85.0,3.65,24.24,,,,False,False,False,False,False,0
,,Hellbenders,11,5.7,2013,4.9,1900.0,"('Comedy', 'Horror', 'Thriller')",87.0,5.300000000000001,,,,,False,False,False,False,False,0
,,Dragonfyre,17,3.9,2013,3.5,2032.0,"('Adventure', 'Action', 'Fantasy')",97.0,3.7,,,,,False,False,False,False,False,0
,,The Bell Witch Haunting,14,2.9,2013,3.6,2035.0,"('Biography', 'Horror')",91.0,3.25,,,,,False,False,False,False,False,0
,,Chariot,12,5.5,2013,5.2,2610.0,"('Drama', 'Mystery', 'Thriller')",94.0,5.35,,,,,False,False,False,False,False,0
,,SAGA - Curse of the Shadow,20,4.8,2013,4.9,3771.0,"('Adventure', 'Action', 'Fantasy')",100.0,4.85,,,,,False,False,False,False,False,0
,,Get a Horse!,52,7.8,2013,,,"('Animation', 'Family')",6.0,,,,,,False,False,True,False,True,1
15.0,,Peeples,18,6.1,2013,5.4,5224.0,"('Comedy', 'Romance')",95.0,5.75,20.2,,,,False,True,False,False,True,1
,602042.0,We Steal Secrets: The Story of WikiLeaks,37,6.0,2013,6.9,8296.0,"('Documentary',)",127.0,6.45,,810722.26,,,False,False,False,False,False,0
,,Lego Batman: The Movie - DC Super Heroes Unite,52,6.2,2013,,,"('Adventure', 'Animation', 'Family')",71.0,,,,,,False,False,False,False,False,0
,,Muscle Shoals,18,6.9,2013,7.8,4496.0,"('History', 'Documentary', 'Music', 'Biography')",111.0,7.35,,,,,False,False,False,False,False,0
,,The Contractor,10,2.4,2013,3.9,780.0,"('Drama', 'Action', 'Crime', 'Thriller')",87.0,3.15,,,,,False,False,False,False,False,0
,,The Frankenstein Theory,16,4.6,2013,4.3,3550.0,"('Science Fiction', 'Horror')",87.0,4.449999999999999,,,,,False,False,False,False,False,0
,,Ego,10,5.6,2013,6.1,3782.0,"('Drama', 'Comedy', 'Romance')",105.0,5.85,,,,,False,False,False,False,False,0
,,As Cool as I Am,25,5.0,2013,5.8,5609.0,"('Drama', 'Comedy')",92.0,5.4,,,,,False,False,False,False,False,0
,,Sunshine on Leith,30,6.6,2013,6.6,7631.0,"('Romance', 'Music', 'Drama', 'Musical', 'Comedy')",100.0,6.6,,,,,False,False,False,False,False,0
,,Lucky Them,11,5.0,2013,6.1,4344.0,"('Drama', 'Comedy')",96.0,5.55,,,,,False,False,False,False,False,0
,,Mischief Night,18,4.0,2013,4.6,2123.0,"('Drama', 'Horror', 'Thriller')",87.0,4.3,,,,,False,False,False,False,False,0
4500000.0,,Hansel and Gretel Get Baked,48,4.9,2013,4.4,4088.0,"('Comedy', 'Horror')",86.0,4.65,6059793.43,,,,False,False,False,False,False,0
8000000.0,,The Makeover,16,5.4,2013,,,"('Comedy',)",85.0,,10772966.1,,,,False,False,False,False,False,0
,,iSteve,15,4.9,2013,5.2,1207.0,"('Comedy', 'Biography')",79.0,5.050000000000001,,,,,False,False,False,False,False,0
,,David Bowie: Five Years,12,7.1,2013,7.7,1818.0,"('Documentary', 'Music')",90.0,7.4,,,,,False,False,False,False,False,0
,,Birth of the Living Dead,13,6.1,2013,7.0,1848.0,"('Documentary',)",76.0,6.55,,,,,False,False,False,False,False,0
,,Top Gear: The Perfect Road Trip,35,7.6,2013,,,"('Adventure', 'Documentary', 'TV Movie', 'Action')",84.0,,,,,,False,False,False,False,False,0
11000000.0,,Drift,45,5.6,2013,6.3,5383.0,"('Drama', 'Biography', 'Sport')",113.0,5.949999999999999,14812828.39,,,,False,False,False,False,False,0
,,The Haunting of Helena,17,4.5,2013,4.6,4795.0,"('Horror', 'Thriller')",87.0,4.55,,,,,False,False,False,False,False,0
2500000.0,,At Middleton,29,6.0,2013,6.5,9572.0,"('Comedy', 'Romance')",101.0,6.25,3366551.91,,,,False,False,False,False,False,0
,,House of Versace,11,6.0,2013,,,"('TV Movie',)",85.0,,,,,,False,False,False,False,False,0
,,ìºì¹˜ë¯¸,13,6.6,2013,6.2,816.0,"('Comedy', 'Romance', 'Crime')",115.0,6.4,,,,,False,False,False,False,False,0
,,Nailbiter,11,3.4,2013,4.2,2230.0,"('Horror',)",82.0,3.8,,,,,False,False,False,False,False,0
7720000.0,,Legenda No. 17,18,6.8,2013,7.4,6550.0,"('Drama', 'Biography', 'Sport')",134.0,7.1,10395912.29,,,,False,False,False,False,False,0
